date,Caterpillar Stock Price
2023-03-22,23.76
2023-03-23,0.0
2023-03-24,24.64
2023-03-25,0.0
2023-03-26,12.76
2023-03-27,0.0
2023-03-28,18.04
2023-03-29,10.12
2023-03-30,21.56
2023-03-31,36.52
2023-04-01,10.32
2023-04-02,0.0
2023-04-03,23.65
2023-04-04,7.74
2023-04-05,22.79
2023-04-06,24.08
2023-04-07,7.31
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,34.83
2023-04-11,28.38
2023-04-12,41.71
2023-04-13,36.55
2023-04-14,43.0
2023-04-15,8.17
2023-04-16,0.0
2023-04-17,19.35
2023-04-18,26.23
2023-04-19,36.12
2023-04-20,15.91
2023-04-21,12.04
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,30.96
2023-04-26,36.12
2023-04-27,21.5
2023-04-28,22.36
2023-04-29,22.36
2023-04-30,11.61
2023-05-01,21.06
2023-05-02,13.26
2023-05-03,16.77
2023-05-04,0.0
2023-05-05,19.5
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,18.72
2023-05-09,6.24
2023-05-10,16.38
2023-05-11,11.31
2023-05-12,13.26
2023-05-13,7.800000000000001
2023-05-14,5.46
2023-05-15,9.36
2023-05-16,8.97
2023-05-17,12.09
2023-05-18,39.0
2023-05-19,22.62
2023-05-20,14.04
2023-05-21,16.77
2023-05-22,19.5
2023-05-23,0.0
2023-05-24,10.92
2023-05-25,8.58
2023-05-26,20.28
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,8.97
2023-05-30,17.16
2023-05-31,7.800000000000001
2023-06-01,34.17
2023-06-02,36.72
2023-06-03,14.28
2023-06-04,0.0
2023-06-05,29.58
2023-06-06,40.29
2023-06-07,20.91
2023-06-08,39.78
2023-06-09,27.03
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,36.21
2023-06-13,28.56
2023-06-14,31.62
2023-06-15,0.0
2023-06-16,28.05
2023-06-17,14.28
2023-06-18,0.0
2023-06-19,14.28
2023-06-20,33.660000000000004
2023-06-21,37.23
2023-06-22,36.72
2023-06-23,27.03
2023-06-24,0.0
2023-06-25,11.22
2023-06-26,32.13
2023-06-27,51.0
2023-06-28,24.99
2023-06-29,39.78
2023-06-30,37.23
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,15.3
2023-07-04,0.0
2023-07-05,21.42
2023-07-06,10.71
2023-07-07,22.44
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,44.37
2023-07-11,16.830000000000002
2023-07-12,51.0
2023-07-13,26.01
2023-07-14,39.78
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,17.34
2023-07-18,16.830000000000002
2023-07-19,32.64
2023-07-20,29.07
2023-07-21,11.73
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,15.3
2023-07-25,25.5
2023-07-26,27.03
2023-07-27,16.830000000000002
2023-07-28,30.09
2023-07-29,0.0
2023-07-30,12.75
2023-07-31,11.22
2023-08-01,54.0
2023-08-02,18.36
2023-08-03,0.0
2023-08-04,23.22
2023-08-05,16.740000000000002
2023-08-06,0.0
2023-08-07,15.66
2023-08-08,28.08
2023-08-09,26.46
2023-08-10,14.580000000000002
2023-08-11,14.04
2023-08-12,14.580000000000002
2023-08-13,0.0
2023-08-14,8.100000000000001
2023-08-15,15.12
2023-08-16,10.260000000000002
2023-08-17,22.14
2023-08-18,18.36
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,24.3
2023-08-22,0.0
2023-08-23,27.540000000000003
2023-08-24,0.0
2023-08-25,37.260000000000005
2023-08-26,14.04
2023-08-27,0.0
2023-08-28,17.82
2023-08-29,12.420000000000002
2023-08-30,15.12
2023-08-31,21.06
2023-09-01,22.23
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,12.09
2023-09-06,26.130000000000003
2023-09-07,9.36
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,31.98
2023-09-12,19.5
2023-09-13,17.94
2023-09-14,39.0
2023-09-15,24.57
2023-09-16,15.99
2023-09-17,0.0
2023-09-18,19.11
2023-09-19,26.130000000000003
2023-09-20,17.55
2023-09-21,19.89
2023-09-22,25.35
2023-09-23,15.6
2023-09-24,0.0
2023-09-25,22.62
2023-09-26,12.09
2023-09-27,33.54
2023-09-28,17.94
2023-09-29,23.01
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,20.16
2023-10-03,24.48
2023-10-04,0.0
2023-10-05,14.4
2023-10-06,10.08
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,19.2
2023-10-10,35.52
2023-10-11,20.64
2023-10-12,15.36
2023-10-13,31.68
2023-10-14,9.12
2023-10-15,0.0
2023-10-16,24.48
2023-10-17,36.48
2023-10-18,26.88
2023-10-19,24.0
2023-10-20,41.28
2023-10-21,0.0
2023-10-22,13.92
2023-10-23,11.04
2023-10-24,48.0
2023-10-25,29.28
2023-10-26,27.36
2023-10-27,13.44
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,43.68
2023-10-31,34.08
2023-11-01,21.56
2023-11-02,0.0
2023-11-03,19.11
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,22.05
2023-11-07,13.72
2023-11-08,13.23
2023-11-09,13.72
2023-11-10,24.99
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,14.21
2023-11-14,20.09
2023-11-15,14.7
2023-11-16,20.09
2023-11-17,9.8
2023-11-18,6.859999999999999
2023-11-19,11.76
2023-11-20,49.0
2023-11-21,35.77
2023-11-22,17.15
2023-11-23,32.83
2023-11-24,30.38
2023-11-25,15.19
2023-11-26,13.72
2023-11-27,8.33
2023-11-28,5.39
2023-11-29,20.58
2023-11-30,23.52
2023-12-01,10.5
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,31.0
2023-12-05,27.5
2023-12-06,12.0
2023-12-07,0.0
2023-12-08,36.0
2023-12-09,13.5
2023-12-10,0.0
2023-12-11,28.5
2023-12-12,14.5
2023-12-13,21.5
2023-12-14,30.5
2023-12-15,35.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,20.0
2023-12-19,44.0
2023-12-20,17.0
2023-12-21,0.0
2023-12-22,25.0
2023-12-23,0.0
2023-12-24,50.0
2023-12-25,11.5
2023-12-26,25.5
2023-12-27,25.5
2023-12-28,16.0
2023-12-29,30.0
2023-12-30,20.5
2023-12-31,9.0
