date,IBM Stock Price
2022-07-22,42.160000000000004
2022-07-23,6.12
2022-07-24,3.4000000000000004
2022-07-25,34.68
2022-07-26,37.400000000000006
2022-07-27,34.68
2022-07-28,31.28
2022-07-29,44.2
2022-07-30,6.800000000000001
2022-07-31,10.200000000000001
2022-08-01,45.82
2022-08-02,50.459999999999994
2022-08-03,37.699999999999996
2022-08-04,40.599999999999994
2022-08-05,53.36
2022-08-06,15.079999999999998
2022-08-07,0.0
2022-08-08,40.019999999999996
2022-08-09,38.279999999999994
2022-08-10,40.599999999999994
2022-08-11,41.18
2022-08-12,43.5
2022-08-13,8.7
2022-08-14,16.24
2022-08-15,52.199999999999996
2022-08-16,57.99999999999999
2022-08-17,29.58
2022-08-18,33.64
2022-08-19,26.099999999999998
2022-08-20,12.18
2022-08-21,14.499999999999998
2022-08-22,41.76
2022-08-23,33.64
2022-08-24,36.54
2022-08-25,31.9
2022-08-26,31.319999999999997
2022-08-27,18.56
2022-08-28,5.8
2022-08-29,31.319999999999997
2022-08-30,31.9
2022-08-31,20.88
2022-09-01,44.72
2022-09-02,33.800000000000004
2022-09-03,8.32
2022-09-04,0.0
2022-09-05,6.24
2022-09-06,25.48
2022-09-07,42.64
2022-09-08,30.16
2022-09-09,30.68
2022-09-10,9.88
2022-09-11,9.36
2022-09-12,31.200000000000003
2022-09-13,37.44
2022-09-14,52.0
2022-09-15,34.84
2022-09-16,34.84
2022-09-17,12.48
2022-09-18,10.4
2022-09-19,33.28
2022-09-20,16.64
2022-09-21,35.88
2022-09-22,26.0
2022-09-23,32.24
2022-09-24,7.800000000000001
2022-09-25,6.24
2022-09-26,36.92
2022-09-27,28.6
2022-09-28,35.36
2022-09-29,39.52
2022-09-30,41.6
2022-10-01,15.34
2022-10-02,4.72
2022-10-03,39.53
2022-10-04,38.35
2022-10-05,32.449999999999996
2022-10-06,31.27
2022-10-07,37.76
2022-10-08,11.209999999999999
2022-10-09,8.85
2022-10-10,27.139999999999997
2022-10-11,41.89
2022-10-12,40.12
2022-10-13,38.94
2022-10-14,31.86
2022-10-15,11.209999999999999
2022-10-16,0.0
2022-10-17,30.68
2022-10-18,41.89
2022-10-19,53.099999999999994
2022-10-20,59.0
2022-10-21,50.15
2022-10-22,9.44
2022-10-23,7.67
2022-10-24,51.919999999999995
2022-10-25,34.22
2022-10-26,40.12
2022-10-27,47.199999999999996
2022-10-28,47.79
2022-10-29,13.569999999999999
2022-10-30,2.9499999999999997
2022-10-31,50.739999999999995
2022-11-01,44.0
2022-11-02,36.85
2022-11-03,35.75
2022-11-04,55.00000000000001
2022-11-05,8.8
2022-11-06,4.95
2022-11-07,41.25
2022-11-08,40.150000000000006
2022-11-09,37.400000000000006
2022-11-10,47.300000000000004
2022-11-11,40.7
2022-11-12,14.850000000000001
2022-11-13,11.55
2022-11-14,47.300000000000004
2022-11-15,44.550000000000004
2022-11-16,36.300000000000004
2022-11-17,36.85
2022-11-18,31.35
2022-11-19,14.3
2022-11-20,12.100000000000001
2022-11-21,39.050000000000004
2022-11-22,45.1
2022-11-23,54.45
2022-11-24,12.65
2022-11-25,41.800000000000004
2022-11-26,13.200000000000001
2022-11-27,4.95
2022-11-28,25.85
2022-11-29,43.45
2022-11-30,45.1
2022-12-01,42.120000000000005
2022-12-02,32.76
2022-12-03,21.84
2022-12-04,15.08
2022-12-05,32.76
2022-12-06,44.72
2022-12-07,30.68
2022-12-08,27.04
2022-12-09,36.92
2022-12-10,6.76
2022-12-11,13.0
2022-12-12,44.72
2022-12-13,41.08
2022-12-14,35.88
2022-12-15,20.8
2022-12-16,45.24
2022-12-17,6.76
2022-12-18,0.0
2022-12-19,41.6
2022-12-20,45.760000000000005
2022-12-21,31.720000000000002
2022-12-22,42.64
2022-12-23,47.84
2022-12-24,0.0
2022-12-25,7.28
2022-12-26,10.92
2022-12-27,46.28
2022-12-28,29.12
2022-12-29,52.0
2022-12-30,44.2
2022-12-31,26.0
2023-01-01,6.16
2023-01-02,7.280000000000001
2023-01-03,28.000000000000004
2023-01-04,25.200000000000003
2023-01-05,25.200000000000003
2023-01-06,34.160000000000004
2023-01-07,19.040000000000003
2023-01-08,11.760000000000002
2023-01-09,29.120000000000005
2023-01-10,28.560000000000002
2023-01-11,42.00000000000001
2023-01-12,34.160000000000004
2023-01-13,22.400000000000002
2023-01-14,10.080000000000002
2023-01-15,7.280000000000001
2023-01-16,14.560000000000002
2023-01-17,26.880000000000003
2023-01-18,30.800000000000004
2023-01-19,43.68000000000001
2023-01-20,29.680000000000003
2023-01-21,11.760000000000002
2023-01-22,10.080000000000002
2023-01-23,35.84
2023-01-24,31.92
2023-01-25,48.720000000000006
2023-01-26,56.00000000000001
2023-01-27,49.28
2023-01-28,18.48
2023-01-29,10.64
2023-01-30,38.080000000000005
2023-01-31,33.040000000000006
2023-02-01,46.410000000000004
2023-02-02,51.0
2023-02-03,37.74
2023-02-04,13.77
2023-02-05,11.73
2023-02-06,45.39
2023-02-07,47.94
2023-02-08,39.78
2023-02-09,28.05
2023-02-10,37.74
2023-02-11,12.24
2023-02-12,14.280000000000001
2023-02-13,39.27
2023-02-14,42.33
2023-02-15,44.88
2023-02-16,44.88
2023-02-17,32.64
2023-02-18,11.73
2023-02-19,3.5700000000000003
2023-02-20,18.36
2023-02-21,44.37
2023-02-22,32.13
2023-02-23,33.660000000000004
2023-02-24,33.660000000000004
2023-02-25,11.73
2023-02-26,14.280000000000001
2023-02-27,34.68
2023-02-28,28.05
2023-03-01,26.01
2023-03-02,32.64
2023-03-03,36.72
2023-03-04,0.0
2023-03-05,9.18
2023-03-06,31.62
2023-03-07,34.68
2023-03-08,32.64
2023-03-09,26.52
2023-03-10,34.68
2023-03-11,13.77
2023-03-12,4.08
2023-03-13,21.42
2023-03-14,51.0
2023-03-15,24.990000000000002
2023-03-16,44.37
2023-03-17,32.13
2023-03-18,0.0
2023-03-19,5.61
2023-03-20,33.15
2023-03-21,37.230000000000004
2023-03-22,25.5
2023-03-23,36.72
2023-03-24,29.580000000000002
2023-03-25,18.36
2023-03-26,13.77
2023-03-27,31.62
2023-03-28,29.07
2023-03-29,33.660000000000004
2023-03-30,38.76
2023-03-31,47.43
2023-04-01,14.040000000000001
2023-04-02,15.66
2023-04-03,42.660000000000004
2023-04-04,35.1
2023-04-05,34.56
2023-04-06,31.32
2023-04-07,14.580000000000002
2023-04-08,9.18
2023-04-09,0.0
2023-04-10,28.62
2023-04-11,28.62
2023-04-12,42.120000000000005
2023-04-13,49.68000000000001
2023-04-14,34.56
2023-04-15,14.040000000000001
2023-04-16,0.0
2023-04-17,28.080000000000002
2023-04-18,30.78
2023-04-19,54.0
2023-04-20,49.68000000000001
2023-04-21,35.64
2023-04-22,21.060000000000002
2023-04-23,5.94
2023-04-24,36.72
2023-04-25,42.120000000000005
2023-04-26,48.06
2023-04-27,31.32
2023-04-28,48.06
2023-04-29,13.5
2023-04-30,11.88
2023-05-01,33.15
2023-05-02,29.580000000000002
2023-05-03,29.580000000000002
2023-05-04,28.560000000000002
2023-05-05,37.74
2023-05-06,5.61
2023-05-07,6.12
2023-05-08,34.17
2023-05-09,37.74
2023-05-10,34.68
2023-05-11,31.62
2023-05-12,29.580000000000002
2023-05-13,7.140000000000001
2023-05-14,8.16
2023-05-15,32.64
2023-05-16,29.580000000000002
2023-05-17,33.660000000000004
2023-05-18,33.660000000000004
2023-05-19,26.52
2023-05-20,14.280000000000001
2023-05-21,7.65
2023-05-22,17.85
2023-05-23,34.68
2023-05-24,39.27
2023-05-25,29.580000000000002
2023-05-26,29.07
2023-05-27,22.95
2023-05-28,12.24
2023-05-29,10.2
2023-05-30,28.05
2023-05-31,51.0
2023-06-01,38.43
2023-06-02,46.62
2023-06-03,22.68
2023-06-04,12.6
2023-06-05,37.17
2023-06-06,49.77
2023-06-07,41.58
2023-06-08,51.03
2023-06-09,33.39
2023-06-10,25.830000000000002
2023-06-11,11.34
2023-06-12,59.85
2023-06-13,45.36
2023-06-14,58.59
2023-06-15,63.0
2023-06-16,50.4
2023-06-17,23.94
2023-06-18,10.08
2023-06-19,20.16
2023-06-20,32.13
2023-06-21,39.06
2023-06-22,40.32
2023-06-23,35.910000000000004
2023-06-24,22.68
2023-06-25,8.19
2023-06-26,47.88
2023-06-27,48.51
2023-06-28,41.58
2023-06-29,40.32
2023-06-30,50.4
2023-07-01,18.0
2023-07-02,11.4
2023-07-03,31.2
2023-07-04,13.2
2023-07-05,40.199999999999996
2023-07-06,39.0
2023-07-07,36.6
2023-07-08,10.799999999999999
2023-07-09,16.2
2023-07-10,45.6
2023-07-11,42.6
2023-07-12,51.6
2023-07-13,36.6
2023-07-14,42.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,42.0
2023-07-18,48.0
2023-07-19,52.199999999999996
2023-07-20,42.0
2023-07-21,60.0
2023-07-22,9.6
2023-07-23,6.6
2023-07-24,54.6
2023-07-25,53.4
2023-07-26,49.8
2023-07-27,36.0
2023-07-28,44.4
2023-07-29,24.599999999999998
2023-07-30,4.8
2023-07-31,41.4
2023-08-01,39.6
2023-08-02,30.800000000000004
2023-08-03,48.95
2023-08-04,30.800000000000004
2023-08-05,13.750000000000002
2023-08-06,5.5
2023-08-07,43.45
2023-08-08,40.150000000000006
2023-08-09,33.550000000000004
2023-08-10,41.25
2023-08-11,44.550000000000004
2023-08-12,11.55
2023-08-13,4.4
2023-08-14,49.50000000000001
2023-08-15,29.700000000000003
2023-08-16,31.35
2023-08-17,37.400000000000006
2023-08-18,46.75000000000001
2023-08-19,4.95
2023-08-20,7.700000000000001
2023-08-21,28.6
2023-08-22,34.650000000000006
2023-08-23,31.900000000000002
2023-08-24,46.75000000000001
2023-08-25,30.800000000000004
2023-08-26,13.200000000000001
2023-08-27,7.15
2023-08-28,55.00000000000001
2023-08-29,42.35
2023-08-30,43.45
2023-08-31,37.95
2023-09-01,51.0
2023-09-02,5.1
2023-09-03,12.75
2023-09-04,13.26
2023-09-05,40.8
2023-09-06,46.410000000000004
2023-09-07,33.15
2023-09-08,43.86
2023-09-09,10.71
2023-09-10,4.59
2023-09-11,27.03
2023-09-12,50.49
2023-09-13,26.52
2023-09-14,40.29
2023-09-15,39.78
2023-09-16,19.38
2023-09-17,0.0
2023-09-18,32.13
2023-09-19,22.95
2023-09-20,40.29
2023-09-21,49.47
2023-09-22,34.68
2023-09-23,16.32
2023-09-24,0.0
2023-09-25,38.25
2023-09-26,36.72
2023-09-27,39.78
2023-09-28,28.05
2023-09-29,27.54
2023-09-30,18.87
2023-10-01,4.5
2023-10-02,28.0
2023-10-03,31.5
2023-10-04,23.5
2023-10-05,29.5
2023-10-06,43.5
2023-10-07,11.0
2023-10-08,0.0
2023-10-09,15.5
2023-10-10,32.0
2023-10-11,25.0
2023-10-12,25.5
2023-10-13,24.0
2023-10-14,16.5
2023-10-15,0.0
2023-10-16,27.5
2023-10-17,35.5
2023-10-18,31.5
2023-10-19,25.0
2023-10-20,28.0
2023-10-21,14.0
2023-10-22,4.5
2023-10-23,23.0
2023-10-24,28.0
2023-10-25,32.5
2023-10-26,50.0
2023-10-27,33.5
2023-10-28,9.5
2023-10-29,7.0
2023-10-30,35.0
2023-10-31,30.5
2023-11-01,53.4
2023-11-02,38.4
2023-11-03,43.8
2023-11-04,18.0
2023-11-05,4.8
2023-11-06,48.0
2023-11-07,46.8
2023-11-08,46.199999999999996
2023-11-09,30.599999999999998
2023-11-10,48.6
2023-11-11,9.6
2023-11-12,9.0
2023-11-13,40.8
2023-11-14,43.199999999999996
2023-11-15,53.4
2023-11-16,53.4
2023-11-17,48.0
2023-11-18,18.599999999999998
2023-11-19,0.0
2023-11-20,45.6
2023-11-21,40.199999999999996
2023-11-22,60.0
2023-11-23,7.8
2023-11-24,27.0
2023-11-25,10.2
2023-11-26,12.0
2023-11-27,44.4
2023-11-28,42.0
2023-11-29,49.8
2023-11-30,52.8
2023-12-01,43.199999999999996
2023-12-02,21.599999999999998
2023-12-03,21.599999999999998
2023-12-04,72.0
2023-12-05,52.559999999999995
2023-12-06,49.68
2023-12-07,53.28
2023-12-08,54.72
2023-12-09,18.0
2023-12-10,7.92
2023-12-11,31.68
2023-12-12,62.64
2023-12-13,61.199999999999996
2023-12-14,42.48
2023-12-15,53.28
2023-12-16,31.68
2023-12-17,12.959999999999999
2023-12-18,45.36
2023-12-19,58.32
2023-12-20,42.48
2023-12-21,44.64
2023-12-22,43.199999999999996
2023-12-23,15.12
2023-12-24,8.64
2023-12-25,8.64
2023-12-26,51.839999999999996
2023-12-27,43.92
2023-12-28,52.559999999999995
2023-12-29,29.52
2023-12-30,6.4799999999999995
2023-12-31,0.0
