date,Microsoft Stock Price
2022-06-29,19.0
2022-06-30,18.62
2022-07-01,19.8
2022-07-02,7.56
2022-07-03,5.3999999999999995
2022-07-04,4.68
2022-07-05,17.28
2022-07-06,20.52
2022-07-07,20.52
2022-07-08,16.919999999999998
2022-07-09,5.3999999999999995
2022-07-10,3.2399999999999998
2022-07-11,16.2
2022-07-12,15.84
2022-07-13,16.919999999999998
2022-07-14,21.96
2022-07-15,17.28
2022-07-16,6.12
2022-07-17,2.52
2022-07-18,19.8
2022-07-19,26.64
2022-07-20,19.8
2022-07-21,24.119999999999997
2022-07-22,14.04
2022-07-23,5.3999999999999995
2022-07-24,1.7999999999999998
2022-07-25,18.36
2022-07-26,29.16
2022-07-27,36.0
2022-07-28,30.599999999999998
2022-07-29,30.959999999999997
2022-07-30,10.08
2022-07-31,5.3999999999999995
2022-08-01,30.4
2022-08-02,36.86
2022-08-03,31.92
2022-08-04,31.92
2022-08-05,36.86
2022-08-06,9.5
2022-08-07,2.66
2022-08-08,34.2
2022-08-09,28.88
2022-08-10,35.34
2022-08-11,28.5
2022-08-12,38.0
2022-08-13,9.120000000000001
2022-08-14,9.5
2022-08-15,38.0
2022-08-16,35.72
2022-08-17,32.68
2022-08-18,32.3
2022-08-19,29.64
2022-08-20,5.7
2022-08-21,7.98
2022-08-22,25.080000000000002
2022-08-23,33.44
2022-08-24,25.84
2022-08-25,26.6
2022-08-26,25.080000000000002
2022-08-27,10.26
2022-08-28,9.88
2022-08-29,23.94
2022-08-30,26.98
2022-08-31,23.94
2022-09-01,28.52
2022-09-02,22.32
2022-09-03,7.4399999999999995
2022-09-04,3.1
2022-09-05,5.58
2022-09-06,21.7
2022-09-07,24.18
2022-09-08,24.18
2022-09-09,26.35
2022-09-10,7.75
2022-09-11,4.65
2022-09-12,25.419999999999998
2022-09-13,31.0
2022-09-14,24.49
2022-09-15,26.04
2022-09-16,24.49
2022-09-17,6.82
2022-09-18,4.03
2022-09-19,22.94
2022-09-20,22.94
2022-09-21,28.52
2022-09-22,25.11
2022-09-23,27.28
2022-09-24,10.23
2022-09-25,7.13
2022-09-26,26.04
2022-09-27,25.11
2022-09-28,25.73
2022-09-29,25.11
2022-09-30,22.01
2022-10-01,6.08
2022-10-02,4.48
2022-10-03,17.6
2022-10-04,19.84
2022-10-05,17.6
2022-10-06,16.0
2022-10-07,15.040000000000001
2022-10-08,1.6
2022-10-09,5.12
2022-10-10,14.08
2022-10-11,19.52
2022-10-12,14.08
2022-10-13,15.68
2022-10-14,16.64
2022-10-15,3.84
2022-10-16,4.48
2022-10-17,16.0
2022-10-18,19.2
2022-10-19,18.240000000000002
2022-10-20,13.76
2022-10-21,16.0
2022-10-22,5.76
2022-10-23,3.84
2022-10-24,16.96
2022-10-25,26.560000000000002
2022-10-26,32.0
2022-10-27,27.52
2022-10-28,28.16
2022-10-29,5.76
2022-10-30,1.92
2022-10-31,19.52
2022-11-01,24.360000000000003
2022-11-02,20.44
2022-11-03,23.240000000000002
2022-11-04,28.000000000000004
2022-11-05,5.6000000000000005
2022-11-06,4.48
2022-11-07,20.160000000000004
2022-11-08,22.12
2022-11-09,16.8
2022-11-10,28.000000000000004
2022-11-11,21.28
2022-11-12,7.840000000000001
2022-11-13,3.08
2022-11-14,23.240000000000002
2022-11-15,24.080000000000002
2022-11-16,17.64
2022-11-17,19.6
2022-11-18,21.840000000000003
2022-11-19,5.040000000000001
2022-11-20,3.6400000000000006
2022-11-21,13.440000000000001
2022-11-22,22.400000000000002
2022-11-23,18.200000000000003
2022-11-24,1.9600000000000002
2022-11-25,16.520000000000003
2022-11-26,4.760000000000001
2022-11-27,4.2
2022-11-28,13.160000000000002
2022-11-29,15.400000000000002
2022-11-30,22.400000000000002
2022-12-01,24.5
2022-12-02,18.75
2022-12-03,8.5
2022-12-04,2.25
2022-12-05,17.5
2022-12-06,15.5
2022-12-07,20.75
2022-12-08,20.75
2022-12-09,22.0
2022-12-10,6.5
2022-12-11,5.25
2022-12-12,20.25
2022-12-13,25.0
2022-12-14,22.5
2022-12-15,17.75
2022-12-16,17.25
2022-12-17,5.5
2022-12-18,5.25
2022-12-19,17.0
2022-12-20,21.5
2022-12-21,20.75
2022-12-22,17.75
2022-12-23,19.0
2022-12-24,6.5
2022-12-25,2.75
2022-12-26,8.0
2022-12-27,15.75
2022-12-28,20.75
2022-12-29,22.0
2022-12-30,21.0
2022-12-31,5.5
2023-01-01,0.0
2023-01-02,4.35
2023-01-03,17.4
2023-01-04,16.82
2023-01-05,19.43
2023-01-06,18.27
2023-01-07,4.35
2023-01-08,4.35
2023-01-09,14.499999999999998
2023-01-10,15.079999999999998
2023-01-11,14.499999999999998
2023-01-12,14.209999999999999
2023-01-13,16.24
2023-01-14,4.06
2023-01-15,2.9
2023-01-16,7.249999999999999
2023-01-17,13.919999999999998
2023-01-18,24.65
2023-01-19,17.689999999999998
2023-01-20,17.4
2023-01-21,6.09
2023-01-22,2.9
2023-01-23,21.75
2023-01-24,28.999999999999996
2023-01-25,26.389999999999997
2023-01-26,19.72
2023-01-27,25.229999999999997
2023-01-28,5.22
2023-01-29,6.959999999999999
2023-01-30,17.4
2023-01-31,18.27
2023-02-01,26.860000000000003
2023-02-02,26.520000000000003
2023-02-03,25.500000000000004
2023-02-04,7.82
2023-02-05,5.78
2023-02-06,18.700000000000003
2023-02-07,24.82
2023-02-08,30.94
2023-02-09,34.0
2023-02-10,24.82
2023-02-11,7.48
2023-02-12,5.78
2023-02-13,24.82
2023-02-14,26.520000000000003
2023-02-15,22.1
2023-02-16,19.720000000000002
2023-02-17,18.700000000000003
2023-02-18,6.460000000000001
2023-02-19,3.4000000000000004
2023-02-20,6.460000000000001
2023-02-21,18.360000000000003
2023-02-22,17.68
2023-02-23,21.42
2023-02-24,18.02
2023-02-25,5.78
2023-02-26,3.74
2023-02-27,12.24
2023-02-28,20.400000000000002
2023-03-01,18.91
2023-03-02,19.22
2023-03-03,23.87
2023-03-04,8.37
2023-03-05,4.03
2023-03-06,22.63
2023-03-07,16.74
2023-03-08,20.77
2023-03-09,22.94
2023-03-10,24.49
2023-03-11,5.89
2023-03-12,5.58
2023-03-13,26.35
2023-03-14,25.11
2023-03-15,24.49
2023-03-16,29.45
2023-03-17,31.0
2023-03-18,6.51
2023-03-19,5.27
2023-03-20,23.25
2023-03-21,25.73
2023-03-22,29.45
2023-03-23,29.14
2023-03-24,31.0
2023-03-25,8.68
2023-03-26,5.27
2023-03-27,18.91
2023-03-28,25.419999999999998
2023-03-29,26.66
2023-03-30,29.45
2023-03-31,26.04
2023-04-01,4.07
2023-04-02,2.59
2023-04-03,12.95
2023-04-04,14.8
2023-04-05,14.8
2023-04-06,17.759999999999998
2023-04-07,7.77
2023-04-08,4.81
2023-04-09,3.33
2023-04-10,14.43
2023-04-11,15.54
2023-04-12,16.28
2023-04-13,19.98
2023-04-14,21.83
2023-04-15,3.33
2023-04-16,4.4399999999999995
2023-04-17,17.759999999999998
2023-04-18,16.65
2023-04-19,14.8
2023-04-20,16.65
2023-04-21,18.13
2023-04-22,2.96
2023-04-23,3.33
2023-04-24,11.1
2023-04-25,20.72
2023-04-26,37.0
2023-04-27,22.94
2023-04-28,22.94
2023-04-29,5.92
2023-04-30,3.7
2023-05-01,28.88
2023-05-02,36.86
2023-05-03,26.6
2023-05-04,28.12
2023-05-05,32.68
2023-05-06,9.5
2023-05-07,8.36
2023-05-08,25.84
2023-05-09,22.42
2023-05-10,30.78
2023-05-11,31.16
2023-05-12,24.7
2023-05-13,5.7
2023-05-14,1.9
2023-05-15,29.64
2023-05-16,29.26
2023-05-17,24.32
2023-05-18,38.0
2023-05-19,30.02
2023-05-20,10.26
2023-05-21,7.22
2023-05-22,32.68
2023-05-23,28.5
2023-05-24,20.9
2023-05-25,34.58
2023-05-26,34.58
2023-05-27,13.3
2023-05-28,4.94
2023-05-29,10.26
2023-05-30,31.92
2023-05-31,26.6
2023-06-01,40.8
2023-06-02,36.96
2023-06-03,10.559999999999999
2023-06-04,11.52
2023-06-05,37.44
2023-06-06,41.76
2023-06-07,34.08
2023-06-08,34.08
2023-06-09,34.08
2023-06-10,12.48
2023-06-11,3.84
2023-06-12,42.239999999999995
2023-06-13,35.04
2023-06-14,37.92
2023-06-15,40.8
2023-06-16,41.28
2023-06-17,11.04
2023-06-18,4.8
2023-06-19,13.44
2023-06-20,33.12
2023-06-21,32.64
2023-06-22,27.36
2023-06-23,31.68
2023-06-24,4.8
2023-06-25,6.72
2023-06-26,31.68
2023-06-27,39.839999999999996
2023-06-28,34.08
2023-06-29,34.56
2023-06-30,48.0
2023-07-01,6.6
2023-07-02,5.72
2023-07-03,22.88
2023-07-04,5.72
2023-07-05,25.96
2023-07-06,30.8
2023-07-07,21.56
2023-07-08,9.24
2023-07-09,6.6
2023-07-10,32.56
2023-07-11,31.68
2023-07-12,34.76
2023-07-13,35.64
2023-07-14,37.84
2023-07-15,10.56
2023-07-16,3.52
2023-07-17,30.36
2023-07-18,38.28
2023-07-19,44.0
2023-07-20,31.24
2023-07-21,33.0
2023-07-22,6.6
2023-07-23,3.52
2023-07-24,33.88
2023-07-25,43.12
2023-07-26,40.92
2023-07-27,32.56
2023-07-28,30.8
2023-07-29,11.88
2023-07-30,10.56
2023-07-31,25.96
2023-08-01,29.049999999999997
2023-08-02,29.4
2023-08-03,31.849999999999998
2023-08-04,35.0
2023-08-05,8.049999999999999
2023-08-06,4.8999999999999995
2023-08-07,32.199999999999996
2023-08-08,25.9
2023-08-09,26.25
2023-08-10,22.049999999999997
2023-08-11,25.549999999999997
2023-08-12,5.6
2023-08-13,4.55
2023-08-14,32.199999999999996
2023-08-15,21.349999999999998
2023-08-16,27.65
2023-08-17,28.7
2023-08-18,24.15
2023-08-19,7.0
2023-08-20,5.949999999999999
2023-08-21,29.049999999999997
2023-08-22,25.549999999999997
2023-08-23,28.349999999999998
2023-08-24,29.049999999999997
2023-08-25,25.2
2023-08-26,4.8999999999999995
2023-08-27,2.0999999999999996
2023-08-28,22.75
2023-08-29,24.5
2023-08-30,23.45
2023-08-31,23.799999999999997
2023-09-01,24.57
2023-09-02,5.67
2023-09-03,3.24
2023-09-04,5.67
2023-09-05,26.46
2023-09-06,21.87
2023-09-07,24.840000000000003
2023-09-08,17.01
2023-09-09,7.5600000000000005
2023-09-10,5.67
2023-09-11,27.0
2023-09-12,25.110000000000003
2023-09-13,21.6
2023-09-14,24.03
2023-09-15,25.380000000000003
2023-09-16,6.75
2023-09-17,1.08
2023-09-18,25.110000000000003
2023-09-19,18.09
2023-09-20,19.71
2023-09-21,23.76
2023-09-22,22.68
2023-09-23,7.5600000000000005
2023-09-24,4.32
2023-09-25,24.57
2023-09-26,19.17
2023-09-27,20.790000000000003
2023-09-28,24.03
2023-09-29,24.3
2023-09-30,3.5100000000000002
2023-10-01,2.24
2023-10-02,16.32
2023-10-03,20.8
2023-10-04,21.12
2023-10-05,19.52
2023-10-06,20.16
2023-10-07,6.72
2023-10-08,1.92
2023-10-09,18.240000000000002
2023-10-10,20.16
2023-10-11,20.8
2023-10-12,21.76
2023-10-13,17.28
2023-10-14,6.72
2023-10-15,2.56
2023-10-16,22.400000000000002
2023-10-17,21.44
2023-10-18,13.76
2023-10-19,17.92
2023-10-20,15.68
2023-10-21,4.16
2023-10-22,2.24
2023-10-23,20.48
2023-10-24,25.6
2023-10-25,32.0
2023-10-26,28.16
2023-10-27,20.8
2023-10-28,5.12
2023-10-29,3.52
2023-10-30,24.0
2023-10-31,23.04
2023-11-01,22.0
2023-11-02,27.5
2023-11-03,29.5
2023-11-04,5.0
2023-11-05,2.5
2023-11-06,22.5
2023-11-07,22.5
2023-11-08,27.0
2023-11-09,28.5
2023-11-10,26.0
2023-11-11,6.5
2023-11-12,4.5
2023-11-13,25.5
2023-11-14,29.0
2023-11-15,32.5
2023-11-16,27.0
2023-11-17,32.5
2023-11-18,12.0
2023-11-19,6.5
2023-11-20,50.0
2023-11-21,46.5
2023-11-22,40.0
2023-11-23,10.0
2023-11-24,24.5
2023-11-25,4.5
2023-11-26,6.0
2023-11-27,25.5
2023-11-28,33.0
2023-11-29,31.0
2023-11-30,33.5
2023-12-01,34.2
2023-12-02,6.84
2023-12-03,6.46
2023-12-04,28.12
2023-12-05,30.4
2023-12-06,28.88
2023-12-07,33.44
2023-12-08,34.58
2023-12-09,14.44
2023-12-10,5.32
2023-12-11,33.82
2023-12-12,32.3
2023-12-13,34.58
2023-12-14,38.0
2023-12-15,36.86
2023-12-16,12.540000000000001
2023-12-17,6.08
2023-12-18,27.36
2023-12-19,35.34
2023-12-20,30.4
2023-12-21,34.58
2023-12-22,34.58
2023-12-23,8.36
2023-12-24,3.42
2023-12-25,6.84
2023-12-26,31.16
2023-12-27,36.86
2023-12-28,34.58
2023-12-29,33.44
2023-12-30,9.88
2023-12-31,5.32
