date,JNJ
2023-02-21,26.35
2023-02-22,22.63
2023-02-23,19.22
2023-02-24,22.32
2023-02-25,8.68
2023-02-26,9.92
2023-02-27,23.25
2023-02-28,26.97
2023-03-01,33.84
2023-03-02,36.0
2023-03-03,30.6
2023-03-04,12.24
2023-03-05,7.199999999999999
2023-03-06,27.36
2023-03-07,25.92
2023-03-08,27.36
2023-03-09,31.32
2023-03-10,28.44
2023-03-11,12.6
2023-03-12,9.0
2023-03-13,24.48
2023-03-14,29.16
2023-03-15,25.2
2023-03-16,28.08
2023-03-17,27.36
2023-03-18,10.44
2023-03-19,4.68
2023-03-20,23.76
2023-03-21,23.76
2023-03-22,24.48
2023-03-23,29.16
2023-03-24,26.28
2023-03-25,10.8
2023-03-26,6.48
2023-03-27,19.44
2023-03-28,21.6
2023-03-29,25.56
2023-03-30,24.12
2023-03-31,23.76
2023-04-01,7.22
2023-04-02,5.32
2023-04-03,17.1
2023-04-04,24.7
2023-04-05,33.44
2023-04-06,25.46
2023-04-07,15.2
2023-04-08,6.84
2023-04-09,6.84
2023-04-10,19.0
2023-04-11,14.82
2023-04-12,14.82
2023-04-13,15.2
2023-04-14,16.34
2023-04-15,9.12
2023-04-16,5.7
2023-04-17,16.72
2023-04-18,38.0
2023-04-19,25.08
2023-04-20,22.04
2023-04-21,15.96
2023-04-22,6.84
2023-04-23,5.7
2023-04-24,19.76
2023-04-25,18.62
2023-04-26,19.38
2023-04-27,19.0
2023-04-28,14.06
2023-04-29,6.84
2023-04-30,5.32
2023-05-01,13.5
2023-05-02,13.8
2023-05-03,16.8
2023-05-04,30.0
2023-05-05,22.8
2023-05-06,10.2
2023-05-07,6.6
2023-05-08,16.2
2023-05-09,16.2
2023-05-10,15.9
2023-05-11,18.0
2023-05-12,17.099999999999998
2023-05-13,6.6
2023-05-14,1.5
2023-05-15,14.7
2023-05-16,12.3
2023-05-17,14.7
2023-05-18,16.2
2023-05-19,16.2
2023-05-20,5.7
2023-05-21,2.7
2023-05-22,14.4
2023-05-23,14.4
2023-05-24,16.2
2023-05-25,17.099999999999998
2023-05-26,13.8
2023-05-27,3.0
2023-05-28,7.199999999999999
2023-05-29,6.3
2023-05-30,15.0
2023-05-31,15.9
2023-06-01,18.72
2023-06-02,19.2
2023-06-03,7.199999999999999
2023-06-04,11.04
2023-06-05,22.56
2023-06-06,20.88
2023-06-07,22.08
2023-06-08,23.76
2023-06-09,16.32
2023-06-10,8.16
2023-06-11,6.48
2023-06-12,22.8
2023-06-13,20.88
2023-06-14,22.56
2023-06-15,24.0
2023-06-16,20.88
2023-06-17,7.92
2023-06-18,6.24
2023-06-19,13.44
2023-06-20,17.04
2023-06-21,21.36
2023-06-22,20.4
2023-06-23,13.92
2023-06-24,7.68
2023-06-25,6.0
2023-06-26,16.32
2023-06-27,21.36
2023-06-28,18.0
2023-06-29,24.0
2023-06-30,16.08
2023-07-01,6.84
2023-07-02,6.08
2023-07-03,11.02
2023-07-04,3.8
2023-07-05,13.3
2023-07-06,13.68
2023-07-07,14.82
2023-07-08,3.8
2023-07-09,4.94
2023-07-10,12.16
2023-07-11,14.06
2023-07-12,17.86
2023-07-13,11.78
2023-07-14,15.96
2023-07-15,6.84
2023-07-16,3.04
2023-07-17,15.96
2023-07-18,14.82
2023-07-19,17.1
2023-07-20,38.0
2023-07-21,24.7
2023-07-22,9.88
2023-07-23,5.7
2023-07-24,23.18
2023-07-25,22.42
2023-07-26,20.14
2023-07-27,23.56
2023-07-28,28.5
2023-07-29,9.12
2023-07-30,8.36
2023-07-31,31.54
2023-08-01,50.0
2023-08-02,37.5
2023-08-03,32.0
2023-08-04,36.5
2023-08-05,14.5
2023-08-06,12.0
2023-08-07,42.0
2023-08-08,39.0
2023-08-09,33.5
2023-08-10,47.5
2023-08-11,38.5
2023-08-12,15.0
2023-08-13,9.5
2023-08-14,36.0
2023-08-15,35.5
2023-08-16,35.5
2023-08-17,39.0
2023-08-18,32.0
2023-08-19,13.0
2023-08-20,7.0
2023-08-21,39.5
2023-08-22,32.0
2023-08-23,23.5
2023-08-24,24.0
2023-08-25,22.5
2023-08-26,9.5
2023-08-27,9.0
2023-08-28,24.5
2023-08-29,22.0
2023-08-30,23.0
2023-08-31,26.0
2023-09-01,16.8
2023-09-02,6.3
2023-09-03,6.09
2023-09-04,7.77
2023-09-05,17.43
2023-09-06,15.96
2023-09-07,16.38
2023-09-08,17.22
2023-09-09,6.09
2023-09-10,4.62
2023-09-11,13.65
2023-09-12,14.91
2023-09-13,14.28
2023-09-14,21.0
2023-09-15,15.33
2023-09-16,7.979999999999999
2023-09-17,6.72
2023-09-18,13.02
2023-09-19,14.28
2023-09-20,16.38
2023-09-21,14.28
2023-09-22,13.02
2023-09-23,7.77
2023-09-24,3.99
2023-09-25,16.59
2023-09-26,13.23
2023-09-27,16.38
2023-09-28,17.43
2023-09-29,13.23
2023-09-30,4.83
2023-10-01,5.130000000000001
2023-10-02,14.85
2023-10-03,15.66
2023-10-04,12.15
2023-10-05,12.69
2023-10-06,17.55
2023-10-07,5.94
2023-10-08,8.100000000000001
2023-10-09,9.72
2023-10-10,13.23
2023-10-11,14.31
2023-10-12,10.8
2023-10-13,13.23
2023-10-14,5.4
2023-10-15,7.0200000000000005
2023-10-16,13.23
2023-10-17,27.0
2023-10-18,18.36
2023-10-19,19.98
2023-10-20,15.66
2023-10-21,7.56
2023-10-22,8.64
2023-10-23,18.630000000000003
2023-10-24,18.36
2023-10-25,16.740000000000002
2023-10-26,16.470000000000002
2023-10-27,16.470000000000002
2023-10-28,8.64
2023-10-29,4.32
2023-10-30,18.9
2023-10-31,15.66
2023-11-01,21.62
2023-11-02,17.25
2023-11-03,20.24
2023-11-04,8.74
2023-11-05,6.9
2023-11-06,13.57
2023-11-07,19.78
2023-11-08,20.24
2023-11-09,23.0
2023-11-10,21.85
2023-11-11,7.590000000000001
2023-11-12,6.9
2023-11-13,18.4
2023-11-14,21.85
2023-11-15,21.85
2023-11-16,20.24
2023-11-17,19.09
2023-11-18,10.35
2023-11-19,9.89
2023-11-20,18.4
2023-11-21,19.78
2023-11-22,17.02
2023-11-23,8.74
2023-11-24,11.73
2023-11-25,6.44
2023-11-26,7.590000000000001
2023-11-27,18.17
2023-11-28,16.560000000000002
2023-11-29,17.94
2023-11-30,18.4
2023-12-01,18.0
2023-12-02,5.75
2023-12-03,6.75
2023-12-04,19.0
2023-12-05,25.0
2023-12-06,19.75
2023-12-07,21.0
2023-12-08,17.75
2023-12-09,10.75
2023-12-10,5.25
2023-12-11,16.75
2023-12-12,15.0
2023-12-13,16.0
2023-12-14,24.25
2023-12-15,16.75
2023-12-16,7.25
2023-12-17,8.25
2023-12-18,17.0
2023-12-19,17.5
2023-12-20,18.0
2023-12-21,17.75
2023-12-22,15.0
2023-12-23,8.5
2023-12-24,6.0
2023-12-25,6.25
2023-12-26,15.5
2023-12-27,16.0
2023-12-28,16.25
2023-12-29,19.0
2023-12-30,8.5
2023-12-31,5.25
